"","country","year","ZScore_Index","CLUM_category","MaxMin_Index","NAPercent"
"1566","Jordan",2011,-0.536036605445572,"Services",0.214078757480878,37.5
"1567","Japan",2004,0.400543418826123,"Services",0.501715227974351,12.5
"1568","Japan",2007,0.475079126845752,"Services",0.518097999987633,12.5
"1569","Japan",2011,0.691644517029296,"Services",0.56477792615571,12.5
"1570","Kenya",2004,-0.776391391917285,"Services",0.342534467989029,25
"1571","Kenya",2007,-0.629439978720832,"Services",0.302911200175391,12.5
"1572","Kenya",2011,-0.446779866974107,"Services",0.203463373148917,50
"1573","Kyrgyz Republic",2004,0.00128270515534528,"Services",0.473513216029879,0
"1574","Kyrgyz Republic",2007,-0.0432540539335761,"Services",0.467847221751083,0
"1575","Kyrgyz Republic",2011,-0.0672769924957901,"Services",0.465171751606836,0
"1576","Cambodia",2004,-0.731783876240984,"Services",0.291273540390298,12.5
"1577","Cambodia",2007,-0.545860686553562,"Services",0.388684377050011,0
"1578","Cambodia",2011,-0.513049440208545,"Services",0.395326167653687,0
"1579","Kiribati",2004,-0.279426216758831,"Services",0.314120888803718,50
"1580","Kiribati",2007,-0.38581687343284,"Services",0.236836968686405,37.5
"1581","Kiribati",2011,-0.296235030642608,"Services",0.236460470104723,50
"1582","Comoros",2004,-0.541874105293153,"Services",0.208015997736246,37.5
"1583","Comoros",2007,-0.490855478333987,"Services",0.359745337801873,37.5
"1584","Comoros",2011,-0.454586904968436,"Services",0.223731284631903,37.5
"1585","St. Kitts and Nevis",2004,0.175667766587052,"Services",0.373370814246901,37.5
"1586","St. Kitts and Nevis",2007,0.43678677355957,"Services",0.431667128546085,37.5
"1587","St. Kitts and Nevis",2011,0.448030043665184,"Services",0.434279575664804,25
"1588","Korea, Dem. People’s Rep.",2004,-0.860689475900054,"Services",0.223738328181705,62.5
"1589","Korea, Dem. People’s Rep.",2007,-0.843567200105529,"Services",0.227462894035233,62.5
"1590","Korea, Dem. People’s Rep.",2011,-0.846217641365993,"Services",0.226886350173075,62.5
"1591","Korea, Rep.",2004,0.276928743492073,"Services",0.586548431828217,12.5
"1592","Korea, Rep.",2007,0.414067537474404,"Services",0.612962510584652,12.5
"1593","Korea, Rep.",2011,1.21381775868116,"Services",0.687942263016947,25
"1594","Kuwait",2004,0.0622433031342347,"Services",0.494838755439972,0
"1595","Kuwait",2007,0.273358071355806,"Services",0.459783944993875,12.5
"1596","Kuwait",2011,0.402218134199634,"Services",0.546347412555173,0
"1597","Cayman Islands",2004,0.832526809605253,"Services",0.641619645116307,25
"1598","Cayman Islands",2007,1.09536338433399,"Services",0.675999449017484,25
"1599","Cayman Islands",2011,1.0791423767224,"Services",0.681554261321023,25
"1600","Kazakhstan",2004,0.411501231500123,"Services",0.540116230628077,0
"1601","Kazakhstan",2007,0.455732580390886,"Services",0.552120121787648,0
"1602","Kazakhstan",2011,0.609320851031746,"Services",0.584082634424952,0
"1603","Lao PDR",2004,-0.525025553524856,"Services",0.398304507401734,0
"1604","Lao PDR",2007,-0.455501250729487,"Services",0.407586730764004,0
"1605","Lao PDR",2011,-0.305583769294407,"Services",0.427008887617618,0
"1606","Lebanon",2004,0.117036333343157,"Services",0.497858598983363,0
"1607","Lebanon",2007,0.086405582614449,"Services",0.49690491354299,0
"1608","Lebanon",2011,0.26321008680723,"Services",0.53125852081981,0
"1609","St. Lucia",2004,-0.282335725647528,"Services",0.450256891180583,0
"1610","St. Lucia",2007,0.10748271505621,"Services",0.501742873755922,0
"1611","St. Lucia",2011,0.214806374006435,"Services",0.460187524320014,12.5
"1612","Liechtenstein",2004,0.819418586943208,"Services",0.64258382194635,0
"1613","Liechtenstein",2007,1.5377843635716,"Services",0.782106150200296,0
"1614","Liechtenstein",2011,1.35908749519732,"Services",0.691978140011724,12.5
"1615","Sri Lanka",2004,-0.660068918479328,"Services",0.30934087102619,25
"1616","Sri Lanka",2007,-0.394612181501582,"Services",0.436080394002547,12.5
"1617","Sri Lanka",2011,-0.36359311019435,"Services",0.445464482249575,12.5
"1618","Liberia",2004,0.402594997683888,"Services",0.6,75
"1619","Liberia",2007,-0.329636091805895,"Services",0.300328396779544,62.5
"1620","Liberia",2011,-1.15997771342994,"Services",0.255190182373975,25
"1621","Lesotho",2004,-0.799583891744316,"Services",0.385384625056116,12.5
"1622","Lesotho",2007,-0.723317595099333,"Services",0.395783076223311,12.5
"1623","Lesotho",2011,-0.570208065520839,"Services",0.414898897396964,12.5
"1624","Lithuania",2004,0.692061331878768,"Services",0.593289543004108,0
"1625","Lithuania",2007,1.05741576570961,"Services",0.662377626235078,0
"1626","Lithuania",2011,1.18171351374631,"Services",0.687566058942833,0
"1627","Luxembourg",2004,0.765705710060056,"Services",0.558595486752257,12.5
"1628","Luxembourg",2007,1.14479139938,"Services",0.63908926301513,12.5
"1629","Luxembourg",2011,1.40887007367554,"Services",0.69159700662464,12.5
"1630","Latvia",2004,0.73726729325348,"Services",0.534654840696483,12.5
"1631","Latvia",2007,1.03280660022264,"Services",0.599211943451488,12.5
"1632","Latvia",2011,0.985094128710721,"Services",0.657812372321933,0
"1633","Libya",2004,-0.606901783112636,"Services",0.27894413060803,62.5
"1634","Libya",2007,-0.549528803650463,"Services",0.291424331416867,62.5
"1635","Libya",2011,-0.572398597286886,"Services",0.202455590682221,50
"1636","Morocco",2004,-0.586771963201658,"Services",0.310177848191686,12.5
"1637","Morocco",2007,-0.498362869357101,"Services",0.402568872083888,0
"1638","Morocco",2011,-0.402221721986226,"Services",0.441785303659623,12.5
"1639","Moldova",2004,0.448193308111023,"Services",0.547644326086069,0
"1640","Moldova",2007,0.499957939714782,"Services",0.562246172967407,0
"1641","Moldova",2011,0.660661808117799,"Services",0.59643884229358,0
"1642","Montenegro",2004,0.823387809788115,"Services",0.560626654638451,62.5
"1643","Montenegro",2007,0.555702766516062,"Services",0.537205730906837,37.5
"1644","Montenegro",2011,0.200377586803654,"Services",0.469350096620723,25
"1645","St. Martin (French part)",2004,NA,"Services",NA,100
"1646","St. Martin (French part)",2007,NA,"Services",NA,100
"1647","St. Martin (French part)",2011,NA,"Services",NA,100
"1648","Madagascar",2004,-0.880210500472508,"Services",0.368518704735816,37.5
"1649","Madagascar",2007,-0.852369395113814,"Services",0.278221320457778,12.5
"1650","Madagascar",2011,-0.725861052389318,"Services",0.311529833330927,25
"1651","Marshall Islands",2004,-0.695814509202352,"Services",0.259603167554292,62.5
"1652","Marshall Islands",2007,-0.347737474662697,"Services",0.66997501373291,62.5
"1653","Marshall Islands",2011,-0.00834247924321102,"Services",0.699331674874269,62.5
"1654","Macedonia, FYR",2004,0.551356886437617,"Services",0.628954784034721,12.5
"1655","Macedonia, FYR",2007,0.414009690691469,"Services",0.550619643693594,0
"1656","Macedonia, FYR",2011,0.847270120772601,"Services",0.454157173170539,37.5
"1657","Mali",2004,-0.912460882613059,"Services",0.454269182460306,25
"1658","Mali",2007,-0.812136064044041,"Services",0.359660986299839,0
"1659","Mali",2011,-0.777197219418597,"Services",0.286625398564406,12.5
"1660","Myanmar",2004,-0.618009958139801,"Services",0.387985082337403,37.5
"1661","Myanmar",2007,-0.579401897883031,"Services",0.306846279367484,12.5
"1662","Myanmar",2011,-0.868956158780485,"Services",0.137550205572135,50
"1663","Mongolia",2004,-0.0743874159332896,"Services",0.390421034032673,12.5
"1664","Mongolia",2007,-0.253312260479886,"Services",0.362912388505963,12.5
"1665","Mongolia",2011,-0.262162337479615,"Services",0.361486571854756,12.5
"1666","Macao SAR, China",2004,0.0297580246427504,"Services",0.504222418778233,0
"1667","Macao SAR, China",2007,0.341184179899106,"Services",0.56368166835444,0
"1668","Macao SAR, China",2011,0.513936475527343,"Services",0.592465615653576,0
"1669","Northern Mariana Islands",2004,0.733440328245861,"Services",0.391185548431638,75
"1670","Northern Mariana Islands",2007,1.04111182437701,"Services",0.458112559907546,75
"1671","Northern Mariana Islands",2011,NA,"Services",NA,100
"1672","Mauritania",2004,-1.11719250828471,"Services",0.385330336156177,12.5
"1673","Mauritania",2007,-0.735500370953293,"Services",0.303893899457858,25
"1674","Mauritania",2011,-1.12926319416768,"Services",0.347057288835522,12.5
"1675","Malta",2004,0.412708197784162,"Services",0.501627666281613,12.5
"1676","Malta",2007,0.662005108742254,"Services",0.557265050867814,12.5
"1677","Malta",2011,0.903762942362304,"Services",0.666894242270484,0
"1678","Mauritius",2004,-0.244031558253609,"Services",0.451036466899315,0
"1679","Mauritius",2007,-0.120134898141396,"Services",0.470763834568517,0
"1680","Mauritius",2011,0.0330159956053897,"Services",0.500885195527566,0
"1681","Maldives",2004,-0.159831894577303,"Services",0.450085656571808,0
"1682","Maldives",2007,0.0797074408467735,"Services",0.490547463468663,0
"1683","Maldives",2011,0.0746249509887427,"Services",0.425444320231839,12.5
"1684","Malawi",2004,-0.316007361345596,"Services",0.479288583641137,25
"1685","Malawi",2007,-0.50146437022604,"Services",0.416879741151301,12.5
"1686","Malawi",2011,-0.668044521041941,"Services",0.314072543677807,25
"1687","Mexico",2004,-0.354899354663645,"Services",0.422218317414939,0
"1688","Mexico",2007,-0.325543930616107,"Services",0.431165979689066,0
"1689","Mexico",2011,-0.176733884002685,"Services",0.457533406289581,0
"1690","Malaysia",2004,-0.0853672538195344,"Services",0.463288144049005,0
"1691","Malaysia",2007,-0.0758493542198295,"Services",0.470477630346752,0
"1692","Malaysia",2011,0.174047825421799,"Services",0.543641178005648,12.5
"1693","Mozambique",2004,-1.30854484638219,"Services",0.397964905646825,25
"1694","Mozambique",2007,-0.961793754353015,"Services",0.362379642065426,12.5
"1695","Mozambique",2011,-0.983360708730278,"Services",0.361457649582212,12.5
"1696","Namibia",2004,-0.535169045710909,"Services",0.493967657356722,25
"1697","Namibia",2007,-0.529645108578986,"Services",0.41750636384626,12.5
"1698","Namibia",2011,-0.73822092577578,"Services",0.166262484952446,50
"1699","New Caledonia",2004,-0.181134281572733,"Services",0.156520433485457,62.5
"1700","New Caledonia",2007,0.171181013563438,"Services",0.23655311667798,62.5
"1701","New Caledonia",2011,0.707409372717859,"Services",0.357751632159523,62.5
"1702","Niger",2004,-1.23468850020323,"Services",0.304216301143223,0
"1703","Niger",2007,-1.36861070998773,"Services",0.289828262494473,0
"1704","Niger",2011,-1.19202587953791,"Services",0.310376549620467,0
"1705","Nigeria",2004,-1.48213752041457,"Services",0.268061514859947,37.5
"1706","Nigeria",2007,-1.31494842825219,"Services",0.214291267334592,25
"1707","Nigeria",2011,-1.59705136485455,"Services",0.102488013725302,62.5
"1708","Nicaragua",2004,-0.192769222655839,"Services",0.368192407535326,12.5
"1709","Nicaragua",2007,-0.318765819681708,"Services",0.348128974181256,12.5
"1710","Nicaragua",2011,-0.328858844235136,"Services",0.229601762164903,50
"1711","Netherlands",2004,0.628279412431768,"Services",0.59274054456769,37.5
"1712","Netherlands",2007,0.943445886433441,"Services",0.662971577238751,37.5
"1713","Netherlands",2011,1.15871309214206,"Services",0.649309237829905,12.5
"1714","Norway",2004,0.803535877948115,"Services",0.69140477541566,25
"1715","Norway",2007,1.06653709079397,"Services",0.752424476794408,25
"1716","Norway",2011,1.05298313272506,"Services",0.750527273481983,25
"1717","Nepal",2004,-0.800215279043639,"Services",0.334015169405985,25
"1718","Nepal",2007,-0.883592012802234,"Services",0.268105565891172,12.5
"1719","Nepal",2011,-0.541616870960983,"Services",0.311850037679003,12.5
"1720","Nauru",2004,0.0387220549415039,"Services",0.365007658157336,37.5
"1721","Nauru",2007,0.00854528593952612,"Services",0.363897281882392,37.5
"1722","Nauru",2011,-0.331145771175385,"Services",0.3,62.5
"1723","New Zealand",2004,0.246717896946272,"Services",0.48422689633276,25
"1724","New Zealand",2007,0.565041345785469,"Services",0.553924743273223,25
"1725","New Zealand",2011,0.738572698827758,"Services",0.592147614016228,25
"1726","Oman",2004,-0.71595635365061,"Services",0.170826044432968,50
"1727","Oman",2007,-0.672165967893048,"Services",0.180617752331538,50
"1728","Oman",2011,-0.157959020796504,"Services",0.501340627961384,25
"1729","Panama",2004,-0.58880840728548,"Services",0.396809777101455,0
"1730","Panama",2007,-0.121069373698551,"Services",0.457908953843533,0
"1731","Panama",2011,-0.112073339748019,"Services",0.465102082213193,0
"1732","Peru",2004,-0.123174121270539,"Services",0.453131242939516,0
"1733","Peru",2007,-0.0644747391162378,"Services",0.465588086490615,0
"1734","Peru",2011,-0.0311343209194281,"Services",0.476251831538132,0
"1735","French Polynesia",2004,-0.25800834473957,"Services",0.139557364699797,62.5
"1736","French Polynesia",2007,0.0888558571426137,"Services",0.218970924974617,62.5
"1737","French Polynesia",2011,0.290237080833588,"Services",0.265118353659491,62.5
"1738","Papua New Guinea",2004,-1.58181988901017,"Services",0.105801278592052,62.5
"1739","Papua New Guinea",2007,-1.58504686194065,"Services",0.105099323236856,62.5
"1740","Papua New Guinea",2011,-1.27978739024395,"Services",0.0741573514805814,50
"1741","Philippines",2004,-0.809198252162337,"Services",0.347613525206894,0
"1742","Philippines",2007,-0.752761745065856,"Services",0.354773371602146,0
"1743","Philippines",2011,-1.18786152142467,"Services",0.0948009717476865,50
"1744","Pakistan",2004,-1.25900448401301,"Services",0.401497147187714,25
"1745","Pakistan",2007,-1.07665221497747,"Services",0.345404557916857,12.5
"1746","Pakistan",2011,-0.981299743266293,"Services",0.358083959751514,12.5
"1747","Poland",2004,0.575362608486634,"Services",0.631642219656821,25
"1748","Poland",2007,0.704887951123383,"Services",0.540961422824696,12.5
"1749","Poland",2011,0.85573585600299,"Services",0.567682731335757,12.5
"1750","Puerto Rico",2004,-0.304882838643146,"Services",0.261068442219375,50
"1751","Puerto Rico",2007,-0.26154510267131,"Services",0.271435278252799,50
"1752","Puerto Rico",2011,0.0808138511597184,"Services",0.449700581490871,12.5
"1753","Portugal",2004,0.566543490258707,"Services",0.519718712072864,12.5
"1754","Portugal",2007,0.686156444209191,"Services",0.459059357618295,25
"1755","Portugal",2011,0.877197518421769,"Services",0.585011768894885,12.5
"1756","Palau",2004,0.225463575346343,"Services",0.349784508987954,50
"1757","Palau",2007,0.195430795342473,"Services",0.343298339296744,50
"1758","Palau",2011,0.199747313925397,"Services",0.344970494339919,50
"1759","Paraguay",2004,-0.331954705517771,"Services",0.422551361558754,0
"1760","Paraguay",2007,-0.213087070858007,"Services",0.49710858769362,25
"1761","Paraguay",2011,-0.136250031437002,"Services",0.50889686280675,25
"1762","Qatar",2004,0.149622761111505,"Services",0.525717450856085,12.5
"1763","Qatar",2007,0.399485728281654,"Services",0.551684851518059,0
"1764","Qatar",2011,0.384820414956275,"Services",0.480561109203636,12.5
"1765","Romania",2004,0.299405769286738,"Services",0.525197388067654,0
"1766","Romania",2007,0.378021261396028,"Services",0.480905924704015,12.5
"1767","Romania",2011,0.46655381253525,"Services",0.571130223808574,0
"1768","Serbia",2004,0.612872670331749,"Services",0.470488677694101,50
"1769","Serbia",2007,0.612215554121097,"Services",0.585821395209603,0
"1770","Serbia",2011,0.791406467217618,"Services",0.625058192495905,0
"1771","Russian Federation",2004,0.44010916503803,"Services",0.370557984436571,50
"1772","Russian Federation",2007,0.496555224614731,"Services",0.592501765760109,12.5
"1773","Russian Federation",2011,0.780012327993444,"Services",0.675907621843086,25
"1774","Rwanda",2004,-0.698143629905545,"Services",0.179518300462337,37.5
"1775","Rwanda",2007,-0.715249060907171,"Services",0.176545340417081,37.5
"1776","Rwanda",2011,-0.851287145226298,"Services",0.275798797550697,12.5
"1777","Saudi Arabia",2004,-0.178149680310418,"Services",0.261959143791334,50
"1778","Saudi Arabia",2007,0.400319479886258,"Services",0.479895033668987,12.5
"1779","Saudi Arabia",2011,0.558968511167341,"Services",0.573521336174378,0
"1780","Solomon Islands",2004,-0.434830592068963,"Services",0.206032140580119,50
"1781","Solomon Islands",2007,-0.491446783358451,"Services",0.357193024962538,37.5
"1782","Solomon Islands",2011,-0.479491686765532,"Services",0.333813159201755,12.5
"1783","Seychelles",2004,0.119862002029922,"Services",0.50007633938738,0
"1784","Seychelles",2007,0.165997552137987,"Services",0.446919150636934,12.5
"1785","Seychelles",2011,0.154716576244913,"Services",0.362944555215174,25
"1786","Sudan",2004,-0.891281414763246,"Services",0.151059055726994,37.5
"1787","Sudan",2007,-0.687911789765302,"Services",0.179522960829492,37.5
"1788","Sudan",2011,-0.923273206482292,"Services",0.360898348333752,12.5
"1789","Sweden",2004,1.4373453601764,"Services",0.677261412360812,12.5
"1790","Sweden",2007,1.51329020387135,"Services",0.765996731231231,0
"1791","Sweden",2011,1.55729421341572,"Services",0.802956916636352,12.5
"1792","Singapore",2004,0.680992184202384,"Services",0.453283364948718,50
"1793","Singapore",2007,0.517744177143549,"Services",0.552442551287217,25
"1794","Singapore",2011,1.1044418635455,"Services",0.550761627874542,50
"1795","Slovenia",2004,0.968288699501257,"Services",0.580636252951675,12.5
"1796","Slovenia",2007,0.887042024699541,"Services",0.580156356998365,12.5
"1797","Slovenia",2011,0.927798275244482,"Services",0.65498276905833,0
"1798","Slovak Republic",2004,0.233368381438895,"Services",0.450075288817014,12.5
"1799","Slovak Republic",2007,0.40715786078119,"Services",0.489708553240895,12.5
"1800","Slovak Republic",2011,0.530451697047261,"Services",0.515330151025757,12.5
"1801","Sierra Leone",2004,-0.318530521935625,"Services",0.302744163633153,62.5
"1802","Sierra Leone",2007,-0.318102053179453,"Services",0.302837367370652,62.5
"1803","Sierra Leone",2011,-0.543781144548993,"Services",0.383356504878773,25
"1804","Senegal",2004,-1.11258953896879,"Services",0.321428130644004,0
"1805","Senegal",2007,-0.864676023573589,"Services",0.379943469876763,12.5
"1806","Senegal",2011,-0.552851441957585,"Services",0.393376149664263,0
"1807","Somalia",2004,-0.305547778985695,"Services",0.305568267254466,62.5
"1808","Somalia",2007,-0.514562429064456,"Services",0.270256085152002,50
"1809","Somalia",2011,-0.312357800236907,"Services",0.304086900354502,62.5
"1810","Suriname",2004,-0.599713640813945,"Services",0.196133073325803,50
"1811","Suriname",2007,-0.53651307736497,"Services",0.414639027299233,0
"1812","Suriname",2011,-0.436494720061509,"Services",0.429018763044788,0
"1813","South Sudan",2004,-0.87474829339693,"Services",0.4,75
"1814","South Sudan",2007,-0.87474829339693,"Services",0.4,75
"1815","South Sudan",2011,-1.29187438241474,"Services",0.215441513963995,12.5
"1816","Sao Tome and Principe",2004,-0.0838013480203335,"Services",0.567018878621016,25
"1817","Sao Tome and Principe",2007,-0.490359008360199,"Services",0.462527883396156,25
"1818","Sao Tome and Principe",2011,-0.455927083766938,"Services",0.224629964780385,37.5
"1819","El Salvador",2004,-0.590335458759906,"Services",0.216340434795372,25
"1820","El Salvador",2007,-0.254625610959975,"Services",0.438475207490358,0
"1821","El Salvador",2011,-0.127623969387956,"Services",0.459917976755906,0
"1822","Sint Maarten (Dutch part)",2004,-0.87474829339693,"Services",0.4,75
"1823","Sint Maarten (Dutch part)",2007,-0.87474829339693,"Services",0.4,75
"1824","Sint Maarten (Dutch part)",2011,-0.87474829339693,"Services",0.4,75
"1825","Syrian Arab Republic",2004,-0.0672017035262431,"Services",0.485264286224237,12.5
"1826","Syrian Arab Republic",2007,-0.0809549717540905,"Services",0.485230514889106,12.5
"1827","Syrian Arab Republic",2011,-0.0247384674936945,"Services",0.418941270370645,25
"1828","Swaziland",2004,-0.243746564438357,"Services",0.45482152085025,37.5
"1829","Swaziland",2007,-0.425816605674472,"Services",0.287991056221335,50
"1830","Swaziland",2011,-0.214169264093066,"Services",0.442085775975285,0
"1831","Turks and Caicos Islands",2004,-0.379506335421915,"Services",0.496680176920834,50
"1832","Turks and Caicos Islands",2007,-0.635273434965602,"Services",0.272772516100248,62.5
"1833","Turks and Caicos Islands",2011,-0.87474829339693,"Services",0.4,75
"1834","Chad",2004,-1.0746726183935,"Services",0.342843607663575,37.5
"1835","Chad",2007,-0.682931091587934,"Services",0.240443331867208,50
"1836","Chad",2011,-0.932644735352295,"Services",0.337600344412378,0
"1837","Togo",2004,-0.528149244902469,"Services",0.456065627784082,12.5
"1838","Togo",2007,-0.634147828168318,"Services",0.380502827687084,0
"1839","Togo",2011,-0.689610780796498,"Services",0.192290343412155,25
"1840","Thailand",2004,-0.273252950387702,"Services",0.241256171367419,50
"1841","Thailand",2007,0.0678792582352338,"Services",0.430345388904446,25
"1842","Thailand",2011,0.0503936369515023,"Services",0.323100909901932,37.5
"1843","Tajikistan",2004,0.346437935943835,"Services",0.582568611708811,12.5
"1844","Tajikistan",2007,0.214007039926433,"Services",0.502605317095599,0
"1845","Tajikistan",2011,0.216769654637915,"Services",0.502236535675255,0
"1846","Timor-Leste",2004,-0.981676375855413,"Services",0.135717825130496,37.5
"1847","Timor-Leste",2007,-0.884159488346687,"Services",0.134228993240948,50
"1848","Timor-Leste",2011,-0.550504283406883,"Services",0.40959544256527,12.5
"1849","Turkmenistan",2004,0.521147151214764,"Services",0.446468502370225,62.5
"1850","Turkmenistan",2007,0.551149532847588,"Services",0.452994845450731,62.5
"1851","Turkmenistan",2011,0.146502576577041,"Services",0.306527508437888,50
"1852","Tunisia",2004,0.0336623419474383,"Services",0.503727276315943,12.5
"1853","Tunisia",2007,0.0471425505484288,"Services",0.50956241261795,12.5
"1854","Tunisia",2011,0.167786928246279,"Services",0.450614806332893,25
"1855","Tonga",2004,-0.302350078812435,"Services",0.372031423858716,25
"1856","Tonga",2007,-0.498898768863848,"Services",0.232282730715964,37.5
"1857","Tonga",2011,-0.360428545957698,"Services",0.261617970011684,37.5
"1858","Turkey",2004,0.162724026592902,"Services",0.527442493213859,12.5
"1859","Turkey",2007,0.182097214825616,"Services",0.536032335060154,12.5
"1860","Turkey",2011,0.182650546430363,"Services",0.538311326310139,12.5
"1861","Trinidad and Tobago",2004,-0.0289434501127928,"Services",0.478256044810712,0
"1862","Trinidad and Tobago",2007,0.0669383235142584,"Services",0.494089971517597,0
"1863","Trinidad and Tobago",2011,-0.0864251088732551,"Services",0.312459503829258,50
"1864","Tuvalu",2004,-0.224850828153321,"Services",0.26679614020245,37.5
"1865","Tuvalu",2007,-0.156783544844541,"Services",0.267459403603121,50
"1866","Tuvalu",2011,-0.0878498353778738,"Services",0.283036591381504,50
"1867","Tanzania",2004,-1.71113345670778,"Services",0.299096179174671,12.5
"1868","Tanzania",2007,-1.07067081426162,"Services",0.131272632332726,25
"1869","Tanzania",2011,-0.880471771408333,"Services",0.135051110590027,50
"1870","Ukraine",2004,0.52591741854372,"Services",0.553319057448856,25
"1871","Ukraine",2007,0.430184335251428,"Services",0.551238451497161,0
"1872","Ukraine",2011,0.538398495688335,"Services",0.572174652344847,0
"1873","Uganda",2004,-1.5501034704879,"Services",0.290523845918511,37.5
"1874","Uganda",2007,-0.95196180695473,"Services",0.267162609167971,12.5
"1875","Uganda",2011,-0.806580092157327,"Services",0.384577507738778,12.5
"1876","United States",2004,0.79997476617202,"Services",0.5976096161626,25
"1877","United States",2007,1.00318030540821,"Services",0.638802776283767,25
"1878","United States",2011,0.833167493889045,"Services",0.588693412289863,12.5
"1879","Uruguay",2004,-0.267847790132051,"Services",0.385394708250828,12.5
"1880","Uruguay",2007,0.118108769671351,"Services",0.510985801288042,0
"1881","Uruguay",2011,0.488379260051634,"Services",0.411928046599376,50
"1882","Uzbekistan",2004,0.385874485232296,"Services",0.461753201941386,12.5
"1883","Uzbekistan",2007,0.376309592340518,"Services",0.530370849886646,0
"1884","Uzbekistan",2011,0.425610088181994,"Services",0.539853686259194,0
"1885","St. Vincent and the Grenadines",2004,0.0155434337418387,"Services",0.409078601746491,12.5
"1886","St. Vincent and the Grenadines",2007,0.0852171371018499,"Services",0.5260783174803,12.5
"1887","St. Vincent and the Grenadines",2011,-0.0321815361783257,"Services",0.457937910306206,37.5
"1888","Venezuela, RB",2004,0.0243315005871402,"Services",0.532543135696531,25
"1889","Venezuela, RB",2007,0.0756396574085793,"Services",0.549970605175338,25
"1890","Venezuela, RB",2011,0.260147142991228,"Services",0.584785880418859,25
"1891","British Virgin Islands",2004,0.806762859991921,"Services",0.538337368722508,37.5
"1892","British Virgin Islands",2007,0.652308509961234,"Services",0.525072968876366,50
"1893","British Virgin Islands",2011,0.900340392395044,"Services",0.511007386401316,25
"1894","Virgin Islands (U.S.)",2004,0.870984318635368,"Services",0.384906835994386,62.5
"1895","Virgin Islands (U.S.)",2007,1.15191155196306,"Services",0.448291984113553,62.5
"1896","Virgin Islands (U.S.)",2011,NA,"Services",NA,100
"1897","Vietnam",2004,-0.316103607814788,"Services",0.259138589713983,25
"1898","Vietnam",2007,-0.161279353086669,"Services",0.282247876562036,37.5
"1899","Vietnam",2011,0.102427164998077,"Services",0.492105545008195,0
"1900","Vanuatu",2004,-0.387122258827308,"Services",0.351830485890348,25
"1901","Vanuatu",2007,-0.5623861567443,"Services",0.214460358544842,25
"1902","Vanuatu",2011,-0.8417726859896,"Services",0.143498336413913,50
"1903","Samoa",2004,-0.409961993064595,"Services",0.371713472303865,37.5
"1904","Samoa",2007,-0.306760209688587,"Services",0.390252604723148,25
"1905","Samoa",2011,0.177055365493687,"Services",0.686844760976213,37.5
"1906","Yemen, Rep.",2004,-0.401636191200877,"Services",0.518744378046304,25
"1907","Yemen, Rep.",2007,-0.379713091476548,"Services",0.218024238680701,50
"1908","Yemen, Rep.",2011,-0.355306566921655,"Services",0.246287321897732,25
"1909","South Africa",2004,-0.950635171056809,"Services",0.255733688042938,12.5
"1910","South Africa",2007,-1.07481070916385,"Services",0.13890485442038,25
"1911","South Africa",2011,-1.05248166965404,"Services",0.143526120301434,25
"1912","Zambia",2004,-0.737463924568833,"Services",0.398471096500106,12.5
"1913","Zambia",2007,-0.427574194288549,"Services",0.435374062564294,12.5
"1914","Zambia",2011,-0.318075755760825,"Services",0.361270223512026,25
"1915","Zimbabwe",2004,-0.843133647214253,"Services",0.14317709752167,50
"1916","Zimbabwe",2007,-0.839839086170152,"Services",0.143909757602904,50
"1917","Zimbabwe",2011,-0.837785485298549,"Services",0.144400999434402,50
"1918","Andorra",2004,NA,"Transport",NA,100
"1919","Andorra",2007,NA,"Transport",NA,100
"1920","Andorra",2011,NA,"Transport",NA,100
"1921","United Arab Emirates",2004,-0.0196794698514282,"Transport",0.0192318709853258,33.3333333333333
"1922","United Arab Emirates",2007,NA,"Transport",NA,100
"1923","United Arab Emirates",2011,0.547264042126327,"Transport",0.0676376938866002,33.3333333333333
"1924","Afghanistan",2004,-5.84831687247045,"Transport",0.359620444906909,33.3333333333333
"1925","Afghanistan",2007,-4.1287879519346,"Transport",0.505214013568457,33.3333333333333
"1926","Afghanistan",2011,-1.65682248027321,"Transport",0.29749820375838,0
"1927","Antigua and Barbuda",2004,-0.233693445003009,"Transport",0.00095928763139268,33.3333333333333
"1928","Antigua and Barbuda",2007,-0.0910310459499508,"Transport",0.43006646563826,0
"1929","Antigua and Barbuda",2011,-0.17610905803485,"Transport",0.422866343772215,0
"1930","Albania",2004,-0.112761056413567,"Transport",0.428223106525139,0
"1931","Albania",2007,-0.0298385626939092,"Transport",0.435244536465533,0
"1932","Albania",2011,-0.0401530403050188,"Transport",0.434374502720712,0
"1933","Armenia",2004,-0.236905088332186,"Transport",0.000685076471145172,33.3333333333333
"1934","Armenia",2007,0.0976310680030077,"Transport",0.446039264750759,0
"1935","Armenia",2011,-0.238755509518121,"Transport",0.000527086903707178,33.3333333333333
"1936","Angola",2004,-0.241435026148003,"Transport",0.000298308895480924,33.3333333333333
"1937","Angola",2007,-0.240564372074625,"Transport",0.000372645625673256,33.3333333333333
"1938","Angola",2011,-1.91372267311568,"Transport",0.275739094824774,0
"1939","Argentina",2004,0.280886104409096,"Transport",0.461590396637366,0
"1940","Argentina",2007,0.36822221909427,"Transport",0.468986546472108,0
"1941","Argentina",2011,0.337181225034745,"Transport",0.466366964327976,0
"1942","American Samoa",2004,NA,"Transport",NA,100
